track_popularity,playlist_genre,playlist_subgenre,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo,duration_m,year,mouth,day,day_1_2_3,mouth_1_2_3_4
76,2,5,0.609,0.668,-4.284,1,0.0367,0.0552,0.0,0.811,80.924,5,2017,6,22,3,4
85,2,5,0.605,0.822,-4.833,1,0.0438,0.00671,0.134,0.288,167.997,3,2017,6,23,3,4
86,2,5,0.825,0.652,-3.183,0,0.0802,0.581,0.0,0.931,95.977,4,2017,3,3,1,3
76,2,5,0.893,0.745,-3.105,0,0.0571,0.0642,0.0,0.872,101.018,4,2017,6,30,3,4
74,2,5,0.672,0.578,-6.621,1,0.0569,0.469,0.0,0.548,113.945,4,2018,11,9,1,1
82,2,5,0.724,0.804,-4.614,0,0.0448,0.124,0.0,0.306,124.987,3,2017,10,25,3,1
80,2,5,0.624,0.876,-3.374,1,0.1,0.0735,0.0,0.781,99.943,3,2017,3,3,1,3
71,2,5,0.695,0.672,-6.109,0,0.0345,0.014,8.44e-05,0.245,104.988,4,2016,5,13,2,3
75,2,5,0.778,0.463,-7.603,1,0.0389,0.546,0.00289,0.496,121.999,3,2016,5,11,2,3
81,2,5,0.663,0.708,-4.154,1,0.0473,0.0337,0.0,0.742,103.073,3,2017,9,8,1,1
71,2,5,0.447,0.848,-6.175,1,0.222,0.033,7.45e-05,0.485,172.247,3,2007,8,20,2,4
55,2,5,0.721,0.626,-5.76,1,0.0314,0.216,0.00614,0.261,132.01,4,2015,1,29,3,2
53,2,5,0.678,0.875,-1.962,0,0.0468,0.237,0.385,0.322,127.992,4,2017,3,14,2,3
58,2,5,0.634,0.724,-5.842,0,0.0546,0.00499,0.000193,0.309,148.024,4,2013,10,8,1,1
69,2,5,0.608,0.798,-5.092,0,0.0432,0.0736,0.0,0.501,92.943,3,2016,7,22,3,4
16,2,5,0.365,0.692,-4.586,0,0.0671,0.192,1.51e-06,0.372,89.998,3,2018,5,10,1,3
75,2,5,0.64,0.635,-7.565,0,0.226,0.271,0.0,0.475,100.034,4,2016,5,13,2,3
66,2,5,0.678,0.819,-3.306,1,0.0313,0.191,0.0,0.499,90.004,3,2017,7,28,3,4
71,2,5,0.458,0.696,-4.742,1,0.0402,0.285,0.0,0.418,174.141,3,2015,7,9,1,4
65,2,5,0.424,0.921,-3.174,0,0.0427,0.00118,0.00817,0.0973,174.986,3,2015,6,11,2,4
75,2,5,0.279,0.742,-6.46,0,0.0898,0.000185,0.0,0.328,189.868,4,2015,5,15,2,3
66,2,5,0.478,0.796,-5.225,0,0.126,0.0749,0.0105,0.204,139.941,3,2015,12,18,2,2
70,2,5,0.662,0.586,-8.821,1,0.0307,0.097,0.00272,0.296,90.0,3,2016,9,29,3,1
66,2,5,0.681,0.774,-3.167,0,0.0787,0.0992,0.0,0.267,102.924,3,2016,4,13,2,3
76,2,5,0.694,0.712,-3.923,0,0.046,0.133,0.0,0.799,98.022,3,2017,3,17,2,3
78,2,5,0.579,0.736,-3.863,0,0.0527,0.31,0.0,0.613,127.999,4,2015,10,2,1,1
64,2,5,0.479,0.714,-3.776,0,0.109,0.025,0.0153,0.49,98.23,3,2015,10,16,2,1
77,2,5,0.49,0.743,-5.155,0,0.0409,0.255,7.21e-06,0.363,89.974,4,2015,12,4,1,2
72,2,5,0.526,0.52,-7.985,0,0.0569,0.435,0.0,0.13,149.119,3,2017,12,1,1,2
75,2,5,0.729,0.756,-5.119,1,0.0294,0.131,0.0,0.522,104.945,4,2011,1,19,2,2
76,2,5,0.506,0.693,-7.265,0,0.0412,0.584,9.58e-05,0.221,139.912,4,2018,6,15,2,4
82,2,5,0.836,0.544,-5.975,1,0.0943,0.0403,0.0,0.51,97.028,4,2017,6,2,1,4
1,2,5,0.651,0.898,-4.942,1,0.0391,0.152,0.0,0.599,126.05,4,2014,1,1,1,2
8,2,5,0.768,0.738,-3.017,0,0.0406,0.0524,3.01e-05,0.685,125.928,4,2010,9,10,1,1
83,2,5,0.792,0.625,-5.609,1,0.0536,0.00776,0.00188,0.37,103.967,3,2016,5,6,1,3
74,2,5,0.884,0.765,-3.865,1,0.0882,0.063,7.04e-06,0.594,99.987,4,2015,1,30,3,2
76,2,5,0.516,0.764,-6.223,1,0.0366,0.0717,0.0,0.376,148.021,4,2009,1,1,1,2
64,2,5,0.704,0.793,-2.266,1,0.0591,0.0488,0.0,0.412,127.96,3,2012,12,7,1,2
70,2,5,0.699,0.883,-3.226,0,0.219,0.0288,0.0,0.499,127.961,4,2015,3,3,1,3
54,2,5,0.694,0.518,-7.289,0,0.0345,0.00913,0.00016,0.184,106.964,3,2017,1,13,2,2
23,2,5,0.774,0.626,-4.432,0,0.0432,0.0969,3.12e-05,0.777,100.041,4,2017,4,20,2,3
8,2,5,0.509,0.712,-5.747,1,0.111,0.186,0.0,0.653,99.831,3,2017,5,5,1,3
17,2,5,0.679,0.634,-5.024,0,0.0654,0.232,0.0,0.498,102.013,4,2017,2,23,3,2
17,2,5,0.6,0.666,-9.827,1,0.0394,0.102,0.0,0.566,99.989,3,2019,4,26,3,3
66,2,5,0.616,0.789,-4.874,0,0.0377,0.053,0.0,0.621,83.066,4,2014,11,24,3,1
27,2,5,0.643,0.718,-4.956,1,0.0595,0.0602,0.0,0.524,100.152,4,2017,10,27,3,1
72,2,5,0.544,0.915,-3.405,1,0.0841,0.129,0.000914,0.51,126.094,3,2014,10,31,3,1
43,2,5,0.517,0.722,-5.126,1,0.0297,0.0397,7.69e-06,0.474,127.936,3,2016,11,11,2,1
80,2,5,0.748,0.788,-7.055,1,0.0334,0.0591,0.0,0.884,120.076,4,2015,5,15,2,3
46,2,5,0.556,0.817,-4.442,0,0.0737,0.0195,2.45e-05,0.423,109.999,3,2018,2,16,2,2
68,2,5,0.631,0.649,-5.892,0,0.0385,0.0817,3.8e-06,0.421,93.95,3,2018,9,14,2,1
24,2,5,0.659,0.794,-5.644,0,0.054,0.000761,0.132,0.852,128.041,4,2015,8,7,1,4
19,2,5,0.734,0.766,-4.485,1,0.0383,0.025,0.00138,0.6,127.986,4,2012,7,18,2,4
20,2,5,0.503,0.923,-5.25,0,0.0516,0.085,0.747,0.421,118.758,4,2017,4,10,1,3
21,2,5,0.476,0.718,-5.309,1,0.0576,0.0784,1.02e-05,0.142,199.864,3,2016,8,5,1,4
0,2,5,0.736,0.858,-5.538,0,0.0816,0.0141,0.00107,0.171,128.069,5,2014,4,22,3,3
6,2,5,0.849,0.826,-4.609,1,0.0752,0.124,2.28e-06,0.753,119.002,4,2008,9,26,3,1
17,2,5,0.849,0.581,-5.243,0,0.0767,0.189,3.61e-06,0.779,110.008,3,2017,10,5,1,1
74,2,5,0.564,0.71,-4.92,0,0.0461,0.00125,0.0,0.393,91.972,4,2012,12,11,2,2
9,2,5,0.472,0.714,-4.389,0,0.0334,0.00937,0.0,0.24,98.992,4,2014,8,22,3,4
49,2,5,0.669,0.684,-4.595,1,0.0585,0.252,0.0,0.466,96.097,3,2018,11,9,1,1
35,2,5,0.597,0.842,-3.424,1,0.0352,0.0135,6.38e-06,0.484,127.924,4,2015,1,20,2,2
64,2,5,0.279,0.742,-6.46,0,0.0898,0.000185,0.0,0.328,189.868,4,2015,5,18,2,3
64,2,5,0.671,0.826,-5.766,0,0.309,0.00718,0.0,0.774,123.986,3,2016,9,30,3,1
20,2,5,0.327,0.71,-2.928,1,0.0547,0.202,9e-05,0.416,179.561,3,2012,9,4,1,1
4,2,5,0.523,0.861,-3.447,1,0.0644,0.0336,0.0,0.346,127.049,4,2014,1,1,1,2
5,2,5,0.698,0.844,-6.267,1,0.156,0.0102,0.0329,0.438,127.993,4,2016,3,16,2,3
76,2,5,0.722,0.761,-4.459,0,0.0475,0.0117,0.0,0.624,128.044,3,2010,6,12,2,4
66,2,5,0.723,0.87,-3.013,0,0.0435,0.035,0.0,0.678,129.952,3,2013,3,15,2,3
20,2,5,0.743,0.766,-6.375,1,0.0265,0.0873,0.0,0.61,127.96,5,2009,1,1,1,2
76,2,5,0.581,0.963,-4.087,1,0.0981,0.0295,0.0,0.788,129.992,3,2012,7,13,2,4
44,2,5,0.639,0.907,-4.749,0,0.189,0.0444,0.0,0.699,120.954,4,2013,6,21,3,4
3,2,5,0.822,0.749,-5.563,1,0.0285,0.0697,0.000273,0.707,130.005,3,2012,12,7,1,2
71,2,5,0.751,0.736,-4.168,0,0.156,0.0206,0.0,0.352,130.014,4,2011,1,1,1,2
58,2,5,0.668,0.829,-2.748,0,0.0334,0.00572,0.0,0.648,127.0,3,2012,12,7,1,2
67,2,5,0.76,0.652,-7.321,1,0.232,0.0348,0.0,0.759,100.315,3,2013,9,10,1,1
11,2,5,0.748,0.819,-4.032,0,0.198,0.13,0.0,0.792,110.645,3,2017,4,20,2,3
74,2,5,0.611,0.644,-7.607,0,0.0553,0.124,0.0,0.13,105.969,4,2017,5,26,3,3
38,2,5,0.519,0.814,-2.884,1,0.0547,0.0114,0.0,0.381,127.968,3,2015,1,20,2,2
12,2,5,0.694,0.918,-3.033,0,0.185,0.0265,0.00212,0.413,125.076,5,2015,3,25,3,3
61,2,5,0.509,0.729,-4.773,1,0.0343,0.0732,2.73e-05,0.196,127.871,4,2016,10,28,3,1
19,2,5,0.816,0.679,-7.551,1,0.0436,0.239,0.0,0.717,118.017,3,2019,3,22,3,3
35,2,5,0.851,0.721,-6.678,0,0.13,0.0598,2.89e-05,0.613,126.038,3,2019,7,5,1,4
37,2,5,0.55,0.712,-7.553,1,0.0628,0.267,0.0,0.373,145.168,3,2019,7,19,2,4
61,2,5,0.746,0.846,-2.432,1,0.048,0.0485,0.0,0.403,114.955,3,2016,11,4,1,1
15,2,5,0.783,0.623,-6.126,1,0.08,0.338,0.0,0.447,100.048,4,2016,10,11,2,1
80,2,5,0.773,0.819,-5.946,0,0.118,0.426,0.0,0.585,92.99,4,2016,11,25,3,1
44,2,5,0.347,0.772,-4.359,0,0.0549,0.0597,0.0333,0.035,192.118,3,2015,11,27,3,1
3,2,5,0.751,0.829,-4.906,0,0.0832,0.164,7.71e-05,0.672,125.958,4,2016,12,30,3,2
9,2,5,0.696,0.743,-3.838,1,0.0331,0.0778,0.0,0.644,122.978,3,2016,10,28,3,1
65,2,5,0.483,0.787,-5.244,1,0.102,0.112,0.0,0.58,122.058,3,2016,11,25,3,1
16,2,5,0.662,0.71,-4.945,0,0.0364,0.0603,0.0,0.465,121.979,4,2013,1,1,1,2
9,2,5,0.561,0.674,-4.882,0,0.0818,0.118,0.0,0.383,148.127,3,2017,4,20,2,3
48,2,5,0.614,0.972,-3.927,0,0.088,0.00125,0.0186,0.411,127.966,3,2015,11,27,3,1
48,2,5,0.482,0.453,-8.864,1,0.059,0.0323,0.00243,0.17,134.799,3,2018,4,16,2,3
39,2,5,0.672,0.291,-7.843,1,0.0897,0.0375,3.89e-06,0.417,100.961,4,2018,4,10,1,3
52,2,5,0.859,0.413,-7.399,1,0.182,0.132,0.0,0.697,115.035,3,2018,2,22,3,2
37,2,5,0.763,0.609,-6.375,1,0.39,0.513,0.0,0.287,102.525,3,2018,2,21,3,2
56,2,5,0.641,0.673,-10.72,0,0.0918,0.0302,0.000868,0.644,167.978,4,2010,5,17,2,3
75,2,5,0.378,0.638,-5.576,1,0.075,0.02,7.66e-05,0.735,184.086,4,2012,2,14,2,2
54,2,5,0.843,0.433,-8.139,1,0.0676,0.0114,8.19e-06,0.161,106.028,5,2013,9,6,1,1
55,2,5,0.74,0.546,-5.674,0,0.0498,0.0159,8.41e-05,0.375,130.028,4,2015,3,31,3,3
44,2,5,0.436,0.847,-7.584,0,0.086,0.00402,0.00103,0.575,159.953,3,2010,5,17,2,3
57,2,5,0.62,0.742,-7.327,0,0.0273,0.000285,0.869,0.252,128.41,4,2015,11,6,1,1
53,2,5,0.667,0.465,-8.096,1,0.0339,0.0426,0.00649,0.34,123.883,5,2013,9,6,1,1
47,2,5,0.498,0.78,-4.947,1,0.201,0.00909,0.16,0.657,156.772,4,2015,6,26,3,4
41,2,5,0.586,0.411,-11.841,0,0.0393,0.166,0.105,0.31,90.005,4,2010,5,17,2,3
38,2,5,0.612,0.821,-5.63,0,0.118,0.0295,0.00114,0.585,155.893,5,2008,8,12,2,4
48,2,5,0.621,0.722,-7.002,1,0.0542,0.0173,3.74e-05,0.451,94.985,5,2013,9,6,1,1
38,2,5,0.857,0.347,-8.166,0,0.0454,0.477,1.4e-05,0.391,94.982,4,2017,2,17,2,2
40,2,5,0.763,0.901,-8.328,1,0.165,0.0714,0.0109,0.762,119.968,3,2010,5,17,2,3
36,2,5,0.753,0.647,-7.606,0,0.0867,0.207,0.0006489999999999,0.274,119.994,6,2008,8,12,2,4
45,2,5,0.578,0.777,-7.572,1,0.243,0.261,0.00318,0.65,205.749,3,2013,9,6,1,1
31,2,5,0.731,0.955,-2.856,1,0.269,0.165,2.16e-06,0.49,123.939,4,2006,1,1,1,2
39,2,5,0.572,0.629,-8.531,1,0.0495,0.0802,0.0,0.478,120.037,4,2010,5,17,2,3
34,2,5,0.678,0.913,-6.018,0,0.0884,0.069,0.0,0.777,159.923,3,2008,8,12,2,4
38,2,5,0.651,0.769,-8.652,0,0.0284,0.012,9.66e-05,0.8,129.988,4,2013,9,6,1,1
41,2,5,0.761,0.92,-5.773,1,0.413,0.0916,0.0,0.587,139.966,3,2010,4,26,3,3
38,2,5,0.719,0.796,-9.297,1,0.0452,0.0702,0.069,0.733,119.958,3,2010,5,17,2,3
30,2,5,0.402,0.482,-10.338,1,0.063,0.286,0.0,0.66,190.032,5,2008,8,12,2,4
37,2,5,0.397,0.506,-8.227,0,0.113,0.792,0.000151,0.388,85.915,4,2013,9,6,1,1
33,2,5,0.953,0.811,-1.427,0,0.204,0.19,3.66e-05,0.695,120.021,3,2016,12,9,1,2
42,2,5,0.756,0.704,-7.186,1,0.0583,0.276,0.0,0.9,119.926,3,2014,4,11,2,3
39,2,5,0.653,0.898,-2.946,0,0.0597,0.033,0.0,0.963,144.973,3,2012,2,24,3,2
31,2,5,0.437,0.414,-7.506,1,0.0285,0.781,2.74e-06,0.268,183.25,4,2016,12,9,1,2
35,2,5,0.684,0.701,-6.849,1,0.328,0.044,0.00641,0.709,199.985,5,2006,8,22,3,4
30,2,5,0.242,0.0692,-17.157,1,0.0377,0.933,0.0,0.128,182.616,4,2008,8,12,2,4
40,2,5,0.733,0.876,-4.56,0,0.0385,0.00452,4.25e-06,0.63,112.981,4,2015,6,17,2,4
37,2,5,0.666,0.897,-4.938,0,0.114,0.0854,2.72e-06,0.701,120.064,4,2014,3,4,1,3
35,2,5,0.624,0.621,-5.561,1,0.344,0.023,0.0,0.416,147.8,4,2015,11,13,2,1
30,2,5,0.634,0.925,-4.017,1,0.0478,0.00388,0.0128,0.753,113.994,3,2016,9,9,1,1
31,2,5,0.818,0.799,-6.19,1,0.224,0.016,2.5e-06,0.325,103.07,4,2006,8,22,3,4
27,2,5,0.656,0.636,-5.617,1,0.16,0.462,0.0,0.692,119.709,5,2010,1,1,1,2
30,2,5,0.751,0.663,-6.154,1,0.0285,0.000698,0.000961,0.447,119.969,3,2014,1,1,1,2
78,2,5,0.551,0.636,-7.125,1,0.0281,0.00713,0.00203,0.153,124.996,4,2014,5,19,2,3
74,2,5,0.638,0.924,-3.887,1,0.0359,0.00205,0.000173,0.529,111.995,4,2015,12,4,1,2
69,2,5,0.736,0.795,-3.299,0,0.0545,0.498,1.21e-06,0.511,104.066,4,2017,6,30,3,4
75,2,5,0.723,0.809,-3.081,0,0.0625,0.00346,0.00123,0.274,98.007,3,2015,11,27,3,1
72,2,5,0.747,0.877,-3.782,0,0.0664,0.0375,0.000833,0.752,107.991,3,2015,11,27,3,1
58,2,5,0.608,0.798,-5.092,0,0.0432,0.0736,0.0,0.501,92.943,3,2016,7,22,3,4
64,2,5,0.728,0.811,-4.278,1,0.0564,0.0453,2.07e-06,0.705,114.995,4,2017,4,28,3,3
57,2,5,0.738,0.814,-4.414,0,0.0999,0.132,9.64e-06,0.483,119.041,4,2017,6,1,1,4
68,2,5,0.661,0.651,-3.771,0,0.0499,0.117,1.32e-05,0.368,87.46,3,2017,6,2,1,4
81,2,5,0.833,0.434,-8.795,1,0.431,0.0102,0.0219,0.281,150.062,3,2017,6,30,3,4
83,2,5,0.835,0.626,-5.833,1,0.125,0.0589,6e-05,0.35,91.03,4,2018,6,29,3,4
86,2,5,0.754,0.449,-9.211,1,0.109,0.0332,8.29e-05,0.357,77.169,3,2018,6,29,3,4
73,2,5,0.677,0.497,-5.763,1,0.0809,0.152,0.0,0.419,99.137,4,2017,9,21,3,1
51,2,5,0.735,0.463,-7.764,0,0.0789,0.508,4.48e-06,0.526,147.965,3,2018,2,14,2,2
77,2,5,0.655,0.819,-4.852,1,0.0316,0.000176,0.00374,0.766,117.956,3,2013,8,14,2,4
64,2,5,0.76,0.579,-5.079,0,0.0388,0.00715,0.000679,0.975,99.979,4,2013,9,15,2,1
67,2,5,0.653,0.91,-3.36,1,0.0566,0.0079,0.0,0.0921,126.047,4,2017,7,26,3,4
72,2,5,0.902,0.934,-2.345,1,0.272,0.00781,8.23e-05,0.867,150.029,3,2017,9,29,3,1
72,2,5,0.457,0.899,-2.591,0,0.132,0.0019,0.0,0.298,147.268,4,2016,7,22,3,4
63,2,5,0.485,0.928,-3.451,0,0.445,0.134,2.92e-05,0.348,160.165,4,2015,2,24,3,2
61,2,5,0.542,0.879,-1.427,0,0.0921,0.0523,0.0,0.118,159.888,4,2015,2,24,3,2
57,2,5,0.68,0.983,-3.51,1,0.333,0.0184,0.0,0.263,149.829,4,2015,2,24,3,2
72,2,5,0.635,0.9,-3.719,0,0.0377,0.00664,0.0145,0.15,127.978,3,2018,2,22,3,2
83,2,5,0.626,0.88,-2.384,0,0.0504,0.205,0.0,0.534,95.079,3,2018,2,9,1,2
77,2,5,0.667,0.741,-4.099,1,0.0378,0.0425,0.0,0.422,149.908,3,2018,3,9,1,3
20,2,5,0.636,0.953,-3.74,1,0.0353,0.0244,0.0164,0.397,142.011,5,2016,5,13,2,3
63,2,5,0.491,0.617,-4.545,0,0.147,0.0974,0.0,0.17,126.816,3,2018,5,4,1,3
52,2,5,0.5,0.956,-1.363,0,0.0468,0.00696,0.00138,0.123,141.975,4,2018,6,22,3,4
76,2,5,0.775,0.573,-4.933,1,0.0585,0.495,0.0,0.667,101.925,3,2017,12,15,2,2
45,2,5,0.748,0.911,-4.752,1,0.0532,0.0482,0.00545,0.273,108.046,3,2018,3,30,3,3
77,2,5,0.573,0.781,-6.406,1,0.0555,0.0767,2.64e-05,0.343,139.934,4,2017,9,29,3,1
62,2,5,0.631,0.661,-5.5,0,0.0999,0.227,1.43e-06,0.698,174.031,3,2015,8,14,2,4
64,2,5,0.674,0.932,-4.424,0,0.0859,0.0282,0.71,0.728,101.033,4,2014,10,22,3,1
32,2,5,0.591,0.9,-4.293,0,0.0872,0.0136,2.07e-06,0.284,127.931,4,2015,4,7,1,3
26,2,5,0.673,0.775,-6.803,0,0.0388,0.0342,0.493,0.616,150.006,3,2017,5,3,1,3
42,2,5,0.703,0.551,-11.848,1,0.0342,0.0864,0.738,0.202,120.003,3,2016,12,30,3,2
4,2,5,0.79,0.716,-4.118,0,0.0441,0.0244,5.53e-06,0.829,111.99,4,2016,3,18,2,3
58,2,5,0.691,0.821,-4.527,1,0.0401,0.136,0.000115,0.759,104.961,4,2016,10,7,1,1
25,2,5,0.637,0.68,-6.229,1,0.0328,0.064,0.0,0.528,140.042,3,2017,8,11,2,4
68,2,5,0.57,0.763,-4.137,1,0.0573,0.0857,2.49e-06,0.43,150.088,4,2017,2,10,1,2
61,2,5,0.739,0.722,-5.85,0,0.128,0.253,0.000386,0.492,121.978,5,2018,1,29,3,2
22,2,5,0.463,0.889,-3.189,1,0.126,0.0354,0.382,0.21,127.973,5,2015,9,4,1,1
60,2,5,0.686,0.817,-6.035,1,0.046,0.265,0.000186,0.474,121.996,3,2017,10,13,2,1
76,2,5,0.742,0.882,-2.862,1,0.117,0.0466,0.0,0.463,102.04,4,2018,6,29,3,4
1,2,5,0.571,0.688,-4.943,0,0.0401,0.523,5.48e-05,0.346,155.157,4,2018,8,3,1,4
63,2,5,0.747,0.491,-6.043,1,0.0639,0.197,1.77e-05,0.827,145.034,4,2015,2,23,3,2
56,2,5,0.593,0.569,-7.071,1,0.164,0.208,0.00442,0.3,149.908,4,2017,5,16,2,3
68,2,5,0.792,0.625,-5.609,1,0.0536,0.00776,0.00188,0.37,103.967,3,2016,5,13,2,3
77,2,5,0.799,0.597,-5.131,0,0.0611,0.0788,5.66e-06,0.419,110.001,3,2018,6,15,2,4
15,2,5,0.809,0.463,-11.377,1,0.0396,0.256,0.085,0.364,111.98,5,2017,3,18,2,3
80,2,5,0.651,0.663,-5.569,0,0.0281,0.228,0.0,0.465,102.0,4,2002,10,16,2,1
76,2,5,0.742,0.713,-5.522,0,0.0303,0.0205,0.0,0.879,120.032,3,2015,5,15,2,3
81,2,5,0.429,0.661,-7.227,1,0.0281,0.00239,0.00013,0.285,173.365,4,2000,7,10,1,4
81,2,5,0.209,0.418,-8.74,1,0.0338,0.163,0.00195,0.123,138.265,5,2005,6,7,1,4
78,2,5,0.485,0.619,-7.115,0,0.0289,0.0941,3.31e-06,0.416,138.017,4,2008,5,26,3,3
73,2,5,0.618,0.793,-5.711,1,0.0601,0.204,0.0154,0.459,101.015,6,2016,2,26,3,2
73,2,5,0.611,0.468,-11.084,0,0.179,0.0781,0.0,0.349,92.092,4,2016,5,6,1,3
56,2,5,0.49,0.914,-3.202,1,0.167,0.0227,0.0,0.241,100.1,3,2015,3,27,3,3
78,2,5,0.707,0.629,-4.581,0,0.0563,0.259,1.6e-05,0.457,122.863,4,2017,3,16,2,3
23,2,5,0.638,0.658,-6.318,1,0.0456,0.245,3.77e-06,0.33,105.076,3,2017,10,26,3,1
62,2,5,0.604,0.687,-13.928,0,0.045,0.479,0.95,0.119,106.896,6,2001,3,7,1,3
70,2,5,0.956,0.795,-5.311,1,0.15,0.00356,0.889,0.841,121.294,7,1997,1,16,2,2
71,2,5,0.832,0.659,-7.828,0,0.057,0.0839,0.00114,0.674,100.163,6,2013,5,17,2,3
76,2,5,0.794,0.811,-8.966,0,0.038,0.0426,1.07e-06,0.862,116.047,4,2013,4,19,2,3
73,2,5,0.81,0.793,-9.404,0,0.0403,0.0378,1.82e-06,0.863,116.049,6,2013,5,17,2,3
84,2,5,0.532,0.783,-5.697,1,0.0523,0.0038,0.0012,0.643,124.08,4,2013,1,1,1,2
81,2,5,0.662,0.858,-4.844,1,0.0428,0.00163,0.0,0.295,133.993,3,2017,8,10,1,4
73,2,5,0.655,0.666,-5.309,1,0.0612,0.134,2.12e-05,0.272,102.977,3,2017,8,10,1,4
80,2,5,0.527,0.835,-5.298,1,0.0433,0.0166,0.0,0.654,125.983,3,2014,1,1,1,2
67,2,5,0.586,0.727,-4.799,1,0.039,0.00247,0.0107,0.496,124.99,4,2013,1,1,1,2
66,2,5,0.639,0.843,-3.393,1,0.0334,0.0386,0.0829,0.317,135.002,3,2015,10,2,1,1
69,2,5,0.569,0.785,-4.057,0,0.0457,0.0505,1.12e-06,0.303,128.031,2,2013,1,1,1,2
53,2,5,0.722,0.799,-4.336,0,0.0613,0.0102,0.00435,0.886,122.012,4,2015,10,2,1,1
59,2,5,0.624,0.911,-7.482,1,0.0524,0.328,0.861,0.135,122.902,4,2001,3,7,1,3
64,2,5,0.644,0.664,-8.398,1,0.0333,0.0481,0.862,0.53,124.726,5,2001,3,7,1,3
70,2,5,0.817,0.716,-8.898,0,0.144,0.0427,0.00263,0.692,123.475,4,2001,3,7,1,3
81,2,5,0.692,0.711,-7.498,0,0.0317,0.227,0.0,0.875,125.135,4,1983,1,21,3,2
62,2,5,0.648,0.755,-7.901,1,0.03,0.0141,0.000249,0.607,126.341,5,1983,11,26,3,1
0,2,5,0.6,0.67,-7.191,1,0.0279,0.045,0.000398,0.504,134.918,4,2015,10,30,3,1
3,2,5,0.607,0.784,-7.963,1,0.0258,0.0299,3.85e-06,0.622,113.804,4,2009,10,26,3,1
1,2,5,0.603,0.873,-7.024,1,0.0308,0.0559,0.0314,0.75,121.274,3,2015,10,30,3,1
0,2,5,0.622,0.712,-11.585,0,0.0407,0.0183,0.0184,0.87,119.955,4,1991,6,17,2,4
38,2,5,0.538,0.864,-5.928,0,0.0451,0.243,0.00054,0.293,127.127,5,1987,9,7,1,1
70,2,5,0.533,0.783,-10.61,1,0.0366,0.0116,0.0565,0.726,124.874,4,1998,3,31,3,3
63,2,5,0.535,0.951,-5.859,1,0.0373,0.0174,9.61e-06,0.444,120.72,5,2003,11,17,2,1
65,2,5,0.748,0.414,-15.15,0,0.0405,0.069,0.0671,0.239,97.646,5,1984,9,27,3,1
11,2,5,0.677,0.83,-8.147,0,0.0389,0.295,1.04e-05,0.705,114.921,4,1984,12,18,2,2
71,2,5,0.691,0.812,-7.772,1,0.0558,0.0433,1.16e-06,0.685,127.568,4,1982,5,10,1,3
83,2,5,0.573,0.902,-7.638,0,0.054,0.018,0.00125,0.876,84.412,4,1985,6,1,1,4
58,2,5,0.646,0.763,-8.046,0,0.0273,0.0839,6.12e-05,0.736,112.931,4,2006,11,8,1,1
71,2,5,0.766,0.772,-9.362,1,0.0353,0.403,0.0584,0.92,128.166,4,1981,11,2,1,1
56,2,5,0.687,0.852,-5.538,1,0.0351,0.104,0.00866,0.766,129.981,4,2006,11,8,1,1
72,2,5,0.634,0.838,-5.363,1,0.0413,0.0531,8.34e-06,0.541,95.011,4,1988,10,19,2,1
16,2,5,0.707,0.628,-9.684,1,0.0877,0.00526,8.21e-05,0.87,187.548,4,1994,1,1,1,2
68,2,5,0.808,0.786,-6.897,0,0.0447,0.00928,0.0701,0.899,96.987,3,1993,1,19,2,2
69,2,5,0.714,0.795,-4.621,0,0.0354,0.013,2.33e-05,0.347,123.002,2,2019,7,12,2,4
39,2,5,0.847,0.89,-4.364,0,0.125,0.0477,0.00506,0.714,118.989,3,2019,8,23,3,4
78,2,5,0.534,0.589,-1.865,1,0.325,0.256,6.02e-05,0.632,78.616,3,2019,1,4,1,2
73,2,5,0.655,0.632,-4.802,1,0.0489,0.0189,0.0,0.447,120.113,3,2015,5,15,2,3
66,2,5,0.7,0.795,-9.019,0,0.151,0.16,0.0,0.696,136.018,4,2019,3,31,3,3
52,2,5,0.847,0.678,-8.635,1,0.109,0.0669,0.0,0.811,97.984,3,2019,5,3,1,3
53,2,5,0.644,0.905,-3.882,0,0.057,0.0371,0.0,0.862,157.976,3,2018,7,20,2,4
13,2,5,0.703,0.594,-6.146,0,0.0752,0.342,0.0,0.475,153.848,2,2019,6,20,2,4
76,2,5,0.489,0.505,-8.022,0,0.117,0.579,0.000333,0.337,163.255,4,2016,6,10,1,4
57,2,5,0.886,0.478,-6.83,1,0.051,0.206,1.4e-05,0.504,118.02,4,2018,10,12,2,1
86,2,5,0.579,0.904,-2.729,1,0.0618,0.193,0.0,0.681,82.014,3,2018,6,22,3,4
33,2,5,0.908,0.517,-6.063,1,0.129,0.0361,1.73e-06,0.471,136.019,2,2019,3,14,2,3
61,2,5,0.712,0.914,-3.87,0,0.215,0.0254,0.0,0.566,125.873,3,2017,2,6,1,2
76,2,5,0.741,0.845,-3.568,0,0.0381,0.15,0.0,0.926,129.939,4,2019,1,31,3,2
79,2,5,0.747,0.834,-2.867,0,0.045,0.374,0.0,0.687,128.005,4,2018,5,18,2,3
32,2,5,0.649,0.889,-2.959,1,0.132,0.0177,1.1e-05,0.299,123.99,3,2019,1,11,2,2
60,2,5,0.663,0.786,-6.177,1,0.0458,0.000514,0.000192,0.528,140.076,3,2017,10,16,2,1
